season,team_id,top25_elo_wins,top25_elo_games
2013,1305,0,2
2013,1307,2,3
2013,1308,0,3
2013,1310,0,1
2013,1311,0,3
2013,1314,0,6
2013,1315,0,1
2013,1316,0,2
2013,1317,0,4
2013,1318,1,1
2013,1320,2,5
2013,1321,0,4
2013,1322,2,3
2013,1323,1,4
2013,1324,1,2
2013,1325,0,5
2013,1326,3,7
2013,1328,1,6
2013,1329,3,7
2013,1330,0,1
2013,1331,0,4
2013,1333,0,1
2013,1334,1,3
2013,1336,1,6
2013,1337,0,4
2013,1338,1,2
2013,1339,0,5
2013,1342,0,1
2013,1343,1,2
2013,1344,0,2
2013,1345,0,6
2013,1348,1,4
2013,1349,0,1
2013,1350,1,5
2013,1353,0,4
2013,1355,1,2
2013,1356,0,3
2013,1358,0,3
2013,1359,0,3
2013,1360,0,6
2013,1361,1,3
2013,1362,0,5
2013,1363,0,1
2013,1365,1,6
2013,1366,0,4
2013,1367,0,2
2013,1368,1,4
2013,1369,0,2
2013,1371,0,3
2013,1374,0,1
2013,1375,0,2
2013,1376,1,2
2013,1377,0,2
2013,1378,1,3
2013,1379,0,3
2013,1381,0,1
2013,1382,0,2
2013,1384,0,1
2013,1385,0,3
2013,1386,0,4
2013,1387,4,5
2013,1388,1,4
2013,1390,0,1
2013,1391,0,2
2013,1393,2,6
2013,1394,0,2
2013,1395,1,4
2013,1396,2,4
2013,1397,1,5
2013,1398,1,4
2013,1399,0,2
2013,1400,0,7
2013,1401,2,5
2013,1403,0,5
2013,1404,0,3
2013,1405,0,1
2013,1406,0,1
2013,1407,0,2
2013,1408,0,2
2013,1409,0,4
2013,1411,0,4
2013,1412,0,4
2013,1416,1,6
2013,1417,0,1
2013,1418,0,4
2013,1419,0,2
2013,1421,0,2
2013,1422,0,1
2013,1423,0,1
2013,1424,1,3
2013,1425,0,1
2013,1429,0,1
2013,1431,0,1
2013,1433,2,5
2013,1434,0,2
2013,1435,0,5
2013,1437,2,3
2013,1438,1,2
2013,1439,0,4
2013,1441,0,3
2013,1443,0,4
2013,1444,0,1
2013,1448,1,3
2013,1449,1,2
2013,1450,0,2
2013,1452,0,6
2013,1453,0,3
2013,1454,1,3
2013,1455,2,4
2013,1457,0,2
2013,1458,3,9
2013,1459,0,2
2013,1460,0,3
2013,1461,0,3
2013,1462,2,3
2013,1463,0,2
2013,1464,1,2
2014,1101,0,1
2014,1102,0,3
2014,1103,0,1
2014,1104,0,5
2014,1105,0,1
2014,1108,0,1
2014,1111,0,2
2014,1112,4,5
2014,1113,1,4
2014,1114,0,1
2014,1115,0,1
2014,1116,0,2
2014,1120,0,3
2014,1124,1,4
2014,1125,0,1
2014,1126,0,2
2014,1127,0,1
2014,1129,1,6
2014,1130,1,7
2014,1131,0,2
2014,1132,0,1
2014,1133,0,2
2014,1135,0,2
2014,1136,0,3
2014,1139,0,4
2014,1140,1,5
2014,1142,0,1
2014,1143,1,6
2014,1144,0,2
2014,1146,0,3
2014,1149,0,1
2014,1150,1,3
2014,1151,0,1
2014,1152,0,2
2014,1153,3,7
2014,1155,1,4
2014,1158,0,2
2014,1159,0,1
2014,1160,1,6
2014,1161,0,5
2014,1162,0,3
2014,1163,4,8
2014,1164,0,3
2014,1165,0,4
2014,1166,2,3
2014,1169,0,1
2014,1170,0,1
2014,1171,0,2
2014,1172,0,4
2014,1173,1,2
2014,1174,0,2
2014,1175,0,1
2014,1176,1,4
2014,1177,0,6
2014,1178,0,1
2014,1179,0,2
2014,1180,0,2
2014,1181,4,7
2014,1182,0,1
2014,1184,0,2
2014,1185,0,2
2014,1186,0,1
2014,1187,1,2
2014,1189,0,1
2014,1190,1,1
2014,1191,0,3
2014,1192,0,1
2014,1193,0,1
2014,1194,1,3
2014,1196,0,2
2014,1197,1,2
2014,1198,0,2
2014,1199,1,8
2014,1200,0,4
2014,1201,0,5
2014,1203,2,4
2014,1205,0,1
2014,1206,0,2
2014,1207,3,6
2014,1208,0,1
2014,1210,1,4
2014,1213,0,1
2014,1214,0,2
2014,1216,0,1
2014,1217,0,1
2014,1219,0,2
2014,1220,0,1
2014,1221,0,2
2014,1222,1,7
2014,1223,0,2
2014,1224,0,3
2014,1227,0,1
2014,1228,1,6
2014,1229,0,3
2014,1230,0,1
2014,1231,2,8
2014,1232,0,3
2014,1234,1,8
2014,1235,1,1
2014,1236,1,3
2014,1237,1,3
2014,1238,0,1
2014,1239,0,1
2014,1241,0,2
2014,1242,4,8
2014,1243,2,4
2014,1244,0,1
2014,1246,1,5
2014,1247,0,2
2014,1248,0,1
2014,1249,0,2
2014,1251,0,1
2014,1253,0,4
2014,1255,0,1
2014,1257,4,5
2014,1258,0,2
2014,1259,0,1
2014,1260,0,2
2014,1261,0,1
2014,1262,0,2
2014,1263,0,1
2014,1266,0,7
2014,1267,0,2
2014,1268,2,6
2014,1269,2,2
2014,1270,0,4
2014,1271,0,1
2014,1272,3,9
2014,1274,0,4
2014,1276,3,8
2014,1277,2,5
2014,1278,1,7
2014,1279,0,1
2014,1280,0,1
2014,1281,1,3
2014,1282,0,3
2014,1283,0,5
2014,1287,0,1
2014,1288,0,2
2014,1291,0,2
2014,1292,0,3
2014,1296,0,1
2014,1298,0,1
2014,1299,0,2
2014,1300,0,2
2014,1301,1,7
2014,1303,0,2
2014,1304,2,6
2014,1305,0,4
2014,1307,3,4
2014,1308,1,4
2014,1309,0,2
2014,1311,0,1
2014,1312,0,2
2014,1313,0,3
2014,1314,3,6
2014,1315,1,2
2014,1316,0,2
2014,1317,0,2
2014,1318,0,2
2014,1319,0,1
2014,1320,1,5
2014,1321,1,7
2014,1322,0,4
2014,1323,1,5
2014,1324,0,3
2014,1326,3,6
2014,1328,1,4
2014,1329,1,3
2014,1330,0,3
2014,1331,0,4
2014,1332,2,5
2014,1333,1,4
2014,1334,0,2
2014,1335,0,3
2014,1336,0,4
2014,1337,0,2
2014,1338,0,6
2014,1339,1,3
2014,1341,0,2
2014,1343,0,2
2014,1344,2,5
2014,1345,0,5
2014,1348,0,2
2014,1349,0,3
2014,1350,0,4
2014,1351,0,2
2014,1353,0,7
2014,1354,0,3
2014,1355,0,2
2014,1356,0,2
2014,1358,0,3
2014,1359,0,1
2014,1360,1,4
2014,1361,2,5
2014,1362,0,2
2014,1363,0,4
2014,1364,0,1
2014,1365,0,4
2014,1366,0,3
2014,1367,0,1
2014,1368,0,1
2014,1371,1,5
2014,1374,3,7
2014,1375,0,1
2014,1376,0,2
2014,1377,0,2
2014,1378,0,6
2014,1379,2,4
2014,1380,0,3
2014,1381,0,1
2014,1382,0,2
2014,1383,0,1
2014,1385,1,6
2014,1386,2,4
2014,1387,1,4
2014,1388,2,5
2014,1390,2,7
2014,1392,0,1
2014,1393,2,4
2014,1394,0,2
2014,1395,0,3
2014,1396,0,7
2014,1397,1,5
2014,1398,0,1
2014,1400,2,4
2014,1401,0,1
2014,1402,0,1
2014,1403,0,3
2014,1406,0,3
2014,1408,0,1
2014,1409,1,4
2014,1412,0,2
2014,1415,0,1
2014,1416,0,7
2014,1417,1,3
2014,1418,1,2
2014,1419,0,1
2014,1421,0,1
2014,1422,0,1
2014,1423,0,2
2014,1424,1,6
2014,1425,0,4
2014,1427,0,1
2014,1428,1,5
2014,1429,0,5
2014,1430,0,1
2014,1431,1,1
2014,1433,1,1
2014,1435,0,1
2014,1436,0,2
2014,1437,0,3
2014,1438,2,5
2014,1439,0,6
2014,1442,0,2
2014,1443,0,2
2014,1444,0,1
2014,1448,1,4
2014,1449,0,4
2014,1450,1,3
2014,1451,0,1
2014,1452,1,4
2014,1453,1,3
2014,1454,0,1
2014,1455,1,1
2014,1456,0,1
2014,1457,0,2
2014,1458,4,6
2014,1459,0,1
2014,1461,1,3
2014,1462,2,6
2014,1463,1,3
2015,1101,0,1
2015,1102,0,4
2015,1104,0,5
2015,1105,0,1
2015,1106,0,1
2015,1108,0,1
2015,1112,5,5
2015,1113,1,5
2015,1115,0,1
2015,1116,2,5
2015,1119,0,1
2015,1120,0,3
2015,1122,0,3
2015,1123,0,2
2015,1124,3,6
2015,1125,1,3
2015,1127,0,1
2015,1129,3,5
2015,1130,0,4
2015,1131,0,1
2015,1133,0,5
2015,1137,0,1
2015,1138,0,2
2015,1139,0,2
2015,1140,1,4
2015,1142,0,1
2015,1143,0,5
2015,1144,0,1
2015,1145,1,2
2015,1146,0,1
2015,1148,0,1
2015,1149,0,2
2015,1150,0,1
2015,1151,1,3
2015,1152,0,1
2015,1153,3,4
2015,1154,1,2
2015,1155,1,5
2015,1156,0,6
2015,1158,0,1
2015,1160,0,5
2015,1161,1,3
2015,1162,0,1
2015,1163,1,4
2015,1164,0,2
2015,1166,0,2
2015,1167,0,1
2015,1169,0,4
2015,1170,0,1
2015,1172,1,4
2015,1173,1,4
2015,1174,0,1
2015,1175,0,3
2015,1176,0,2
2015,1177,0,2
2015,1178,1,4
2015,1179,0,7
2015,1180,0,1
2015,1181,4,6
2015,1182,0,3
2015,1183,0,2
2015,1184,0,3
2015,1186,0,1
2015,1187,0,2
2015,1188,0,2
2015,1189,0,1
2015,1190,0,4
2015,1191,1,5
2015,1192,0,1
2015,1193,0,4
2015,1195,0,1
2015,1196,1,5
2015,1199,0,4
2015,1200,0,4
2015,1201,1,5
2015,1202,0,4
2015,1203,1,6
2015,1205,0,1
2015,1206,1,6
2015,1207,1,4
2015,1208,0,5
2015,1209,0,2
2015,1210,0,4
2015,1211,1,2
2015,1212,0,1
2015,1213,0,1
2015,1216,0,1
2015,1217,0,1
2015,1218,0,1
2015,1222,1,3
2015,1223,0,2
2015,1227,0,3
2015,1228,1,4
2015,1229,1,8
2015,1230,0,2
2015,1231,2,5
2015,1232,0,5
2015,1233,0,2
2015,1234,1,5
2015,1235,3,5
2015,1236,0,1
2015,1240,0,1
2015,1241,0,2
2015,1242,1,4
2015,1243,2,5
2015,1245,0,1
2015,1246,3,3
2015,1247,1,5
2015,1248,0,1
2015,1249,0,4
2015,1250,0,1
2015,1253,0,2
2015,1257,1,5
2015,1258,0,3
2015,1260,0,5
2015,1261,1,2
2015,1263,0,1
2015,1264,1,3
2015,1265,0,2
2015,1266,0,4
2015,1268,2,3
2015,1269,1,4
2015,1270,0,1
2015,1271,0,2
2015,1272,0,5
2015,1273,0,3
2015,1274,1,4
2015,1276,1,7
2015,1277,1,8
2015,1278,0,3
2015,1279,2,4
2015,1280,0,3
2015,1281,1,6
2015,1282,0,1
2015,1283,0,5
2015,1284,1,5
2015,1285,0,2
2015,1286,0,1
2015,1287,0,2
2015,1288,0,1
2015,1290,0,1
2015,1291,0,2
2015,1292,0,1
2015,1293,0,1
2015,1294,0,1
2015,1296,0,1
2015,1297,0,1
2015,1298,0,1
2015,1300,0,1
2015,1301,1,6
2015,1304,0,4
2015,1305,0,4
2015,1307,2,5
2015,1308,0,2
2015,1309,0,1
2015,1310,0,3
2015,1311,0,2
2015,1312,0,1
2015,1313,0,1
2015,1314,2,8
2015,1315,0,1
2015,1316,0,1
2015,1317,0,3
2015,1320,2,4
2015,1321,0,4
2015,1322,0,4
2015,1323,2,4
2015,1324,1,5
2015,1326,1,2
2015,1328,2,6
2015,1329,1,5
2015,1330,1,1
2015,1332,0,4
2015,1333,1,4
2015,1334,0,3
2015,1335,0,1
2015,1336,0,4
2015,1337,0,3
2015,1338,1,4
2015,1339,1,4
2015,1340,0,1
2015,1341,0,1
2015,1342,0,2
2015,1344,1,5
2015,1345,0,4
2015,1346,0,2
2015,1348,0,3
2015,1350,3,6
2015,1351,0,3
2015,1353,1,4
2015,1354,0,1
2015,1355,0,1
2015,1356,0,6
2015,1358,0,4
2015,1359,0,2
2015,1360,0,3
2015,1361,2,4
2015,1362,0,3
2015,1363,0,3
2015,1364,0,4
2015,1365,0,2
2015,1367,0,1
2015,1368,0,2
2015,1369,0,3
2015,1371,1,3
2015,1372,0,1
2015,1373,0,3
2015,1374,0,2
2015,1376,1,5
2015,1377,0,1
2015,1378,0,2
2015,1380,0,1
2015,1382,2,2
2015,1385,0,4
2015,1386,1,4
2015,1387,0,4
2015,1388,0,2
2015,1389,1,2
2015,1390,1,5
2015,1391,0,1
2015,1393,1,5
2015,1394,1,2
2015,1395,0,5
2015,1396,1,6
2015,1397,1,6
2015,1398,0,2
2015,1399,0,1
2015,1400,0,6
2015,1401,0,2
2015,1402,0,1
2015,1403,1,4
2015,1404,0,2
2015,1405,0,3
2015,1408,0,1
2015,1409,0,3
2015,1411,0,2
2015,1412,0,1
2015,1414,0,2
2015,1415,0,1
2015,1416,0,3
2015,1417,1,6
2015,1422,0,3
2015,1423,0,1
2015,1424,1,6
2015,1425,0,3
2015,1426,0,1
2015,1428,1,7
2015,1429,0,2
2015,1430,0,2
2015,1431,0,2
2015,1433,4,7
2015,1434,1,1
2015,1435,0,2
2015,1437,1,1
2015,1438,4,5
2015,1439,0,5
2015,1440,0,3
2015,1441,0,3
2015,1443,0,1
2015,1447,0,1
2015,1448,0,7
2015,1449,2,4
2015,1450,1,4
2015,1452,2,5
2015,1453,1,4
2015,1454,0,4
2015,1455,1,2
2015,1456,1,1
2015,1457,0,1
2015,1458,0,2
2015,1459,1,2
2015,1460,0,2
2015,1461,3,6
2015,1462,2,5
2015,1464,0,2
2016,1101,0,1
2016,1103,0,1
2016,1104,0,5
2016,1106,0,1
2016,1107,0,1
2016,1108,0,1
2016,1111,1,4
2016,1112,1,4
2016,1113,1,4
2016,1115,0,1
2016,1116,0,1
2016,1117,1,3
2016,1119,1,1
2016,1120,1,2
2016,1122,0,1
2016,1124,1,9
2016,1126,0,1
2016,1127,0,1
2016,1129,1,2
2016,1130,0,5
2016,1131,0,1
2016,1133,0,2
2016,1135,0,1
2016,1138,0,1
2016,1139,3,8
2016,1140,2,6
2016,1142,0,1
2016,1143,3,7
2016,1144,0,1
2016,1145,1,2
2016,1146,0,4
2016,1150,0,1
2016,1153,1,3
2016,1154,0,2
2016,1155,1,4
2016,1156,0,1
2016,1158,0,4
2016,1160,1,5
2016,1162,0,1
2016,1163,1,3
2016,1165,0,1
2016,1166,2,9
2016,1167,0,1
2016,1171,0,1
2016,1172,1,2
2016,1173,1,5
2016,1174,0,3
2016,1175,0,1
2016,1176,0,3
2016,1177,0,7
2016,1180,0,4
2016,1181,3,7
2016,1182,1,1
2016,1183,0,1
2016,1184,0,3
2016,1185,0,1
2016,1187,1,4
2016,1189,0,2
2016,1190,0,5
2016,1192,0,1
2016,1193,0,4
2016,1194,0,1
2016,1195,0,1
2016,1196,2,7
2016,1199,1,4
2016,1200,0,2
2016,1201,0,1
2016,1202,1,2
2016,1203,2,4
2016,1204,0,2
2016,1206,0,2
2016,1207,2,9
2016,1208,0,4
2016,1209,0,2
2016,1210,1,5
2016,1211,1,4
2016,1213,0,1
2016,1214,0,1
2016,1217,0,2
2016,1218,0,1
2016,1220,1,3
2016,1221,0,1
2016,1222,1,2
2016,1223,0,4
2016,1224,0,1
2016,1225,0,1
2016,1226,0,1
2016,1228,1,6
2016,1229,0,3
2016,1230,0,4
2016,1231,1,2
2016,1233,2,3
2016,1234,4,6
2016,1235,3,8
2016,1236,1,4
2016,1237,1,3
2016,1238,0,1
2016,1240,0,1
2016,1241,0,3
2016,1242,5,7
2016,1243,1,8
2016,1244,0,3
2016,1245,0,1
2016,1246,0,1
2016,1247,0,4
2016,1249,0,2
2016,1250,0,2
2016,1252,0,1
2016,1253,1,3
2016,1257,1,6
2016,1258,0,5
2016,1259,0,1
2016,1261,1,3
2016,1264,1,3
2016,1265,0,2
2016,1266,0,7
2016,1267,0,1
2016,1268,1,6
2016,1269,0,2
2016,1270,0,3
2016,1271,0,2
2016,1272,0,3
2016,1273,0,2
2016,1274,2,5
2016,1275,0,1
2016,1276,2,8
2016,1277,3,4
2016,1278,0,5
2016,1279,0,2
2016,1280,0,2
2016,1281,0,2
2016,1282,1,2
2016,1285,0,2
2016,1287,0,1
2016,1288,0,1
2016,1291,0,1
2016,1292,0,1
2016,1294,0,1
2016,1295,1,3
2016,1297,0,2
2016,1298,0,1
2016,1299,0,1
2016,1301,1,4
2016,1303,1,2
2016,1304,1,7
2016,1306,0,1
2016,1307,0,1
2016,1309,0,1
2016,1310,0,3
2016,1311,0,2
2016,1312,0,1
2016,1314,2,3
2016,1318,2,5
2016,1319,0,2
2016,1320,2,2
2016,1321,0,4
2016,1322,0,2
2016,1323,1,7
2016,1324,0,2
2016,1326,1,7
2016,1328,3,6
2016,1329,1,6
2016,1330,0,2
2016,1331,0,4
2016,1332,3,3
2016,1333,2,5
2016,1334,0,4
2016,1335,0,2
2016,1336,1,4
2016,1337,2,5
2016,1338,0,5
2016,1339,0,5
2016,1343,0,2
2016,1344,1,8
2016,1345,1,3
2016,1346,0,2
2016,1347,1,2
2016,1348,0,2
2016,1350,0,2
2016,1351,0,3
2016,1353,0,6
2016,1358,0,3
2016,1359,0,3
2016,1360,0,4
2016,1361,0,4
2016,1362,0,4
2016,1364,0,1
2016,1365,0,4
2016,1366,0,2
2016,1368,0,1
2016,1371,3,6
2016,1373,0,2
2016,1374,1,1
2016,1375,0,2
2016,1376,0,1
2016,1377,0,2
2016,1378,0,4
2016,1381,0,2
2016,1382,2,2
2016,1385,0,7
2016,1386,0,1
2016,1387,0,1
2016,1388,2,3
2016,1389,0,3
2016,1390,2,7
2016,1391,0,1
2016,1393,0,4
2016,1394,0,3
2016,1395,0,9
2016,1396,1,5
2016,1397,1,3
2016,1399,0,1
2016,1400,4,7
2016,1401,2,3
2016,1402,0,2
2016,1403,3,9
2016,1406,1,2
2016,1407,0,3
2016,1408,1,4
2016,1409,1,3
2016,1410,0,1
2016,1411,0,1
2016,1412,1,1
2016,1413,0,1
2016,1414,0,3
2016,1416,0,1
2016,1417,2,8
2016,1418,0,4
2016,1419,2,5
2016,1422,1,3
2016,1424,2,2
2016,1425,1,7
2016,1426,0,2
2016,1428,0,4
2016,1430,0,2
2016,1433,1,2
2016,1434,0,1
2016,1435,1,4
2016,1436,0,1
2016,1437,4,8
2016,1438,5,7
2016,1439,2,8
2016,1440,0,2
2016,1441,1,3
2016,1442,0,2
2016,1443,0,1
2016,1444,0,2
2016,1447,0,2
2016,1448,1,5
2016,1449,0,5
2016,1450,0,5
2016,1451,1,2
2016,1452,2,7
2016,1455,1,2
2016,1456,1,3
2016,1458,2,7
2016,1459,0,3
2016,1460,0,2
2016,1462,2,5
2016,1463,0,1
2016,1464,0,1
2017,1102,0,2
2017,1103,0,1
2017,1104,0,4
2017,1107,0,5
2017,1110,0,1
2017,1111,0,1
2017,1112,3,6
2017,1113,0,8
2017,1114,0,1
2017,1116,0,4
2017,1119,0,2
2017,1120,0,3
2017,1124,3,6
2017,1125,0,3
2017,1127,0,3
2017,1129,1,4
2017,1130,0,2
2017,1132,0,1
2017,1133,0,6
2017,1135,0,4
2017,1136,0,1
2017,1137,0,1
2017,1138,0,1
2017,1139,5,5
2017,1140,2,6
2017,1142,0,1
2017,1143,1,7
2017,1144,0,1
2017,1145,0,3
2017,1150,0,2
2017,1151,0,1
2017,1153,1,4
2017,1155,1,4
2017,1156,0,2
2017,1158,1,4
2017,1160,1,5
2017,1161,0,3
2017,1162,0,2
2017,1163,0,6
2017,1165,0,3
2017,1166,0,3
2017,1167,0,2
2017,1169,0,1
2017,1171,0,4
2017,1172,1,7
2017,1173,3,5
2017,1174,0,3
2017,1175,0,1
2017,1177,0,2
2017,1179,0,4
2017,1180,0,3
2017,1181,4,6
2017,1182,0,3
2017,1184,0,1
2017,1185,0,2
2017,1187,0,5
2017,1189,1,3
2017,1190,0,1
2017,1191,0,7
2017,1192,0,1
2017,1193,0,2
2017,1194,0,2
2017,1195,0,1
2017,1196,1,4
2017,1198,0,2
2017,1199,2,4
2017,1200,2,2
2017,1201,2,4
2017,1203,0,3
2017,1205,0,1
2017,1206,0,4
2017,1207,1,3
2017,1208,0,6
2017,1209,1,2
2017,1210,2,3
2017,1211,5,5
2017,1213,0,2
2017,1214,0,1
2017,1216,0,2
2017,1217,0,3
2017,1218,0,3
2017,1220,0,4
2017,1221,0,2
2017,1222,2,6
2017,1224,0,1
2017,1228,1,3
2017,1229,1,3
2017,1231,2,4
2017,1232,0,4
2017,1233,1,4
2017,1234,1,2
2017,1235,2,7
2017,1236,0,1
2017,1237,0,1
2017,1241,0,2
2017,1242,3,4
2017,1243,1,5
2017,1246,2,5
2017,1247,1,4
2017,1248,0,2
2017,1250,1,1
2017,1251,0,2
2017,1252,0,1
2017,1253,0,4
2017,1256,0,1
2017,1257,4,6
2017,1258,0,5
2017,1260,0,4
2017,1261,0,4
2017,1262,0,2
2017,1263,0,4
2017,1264,0,3
2017,1265,0,5
2017,1266,1,2
2017,1267,0,4
2017,1268,0,1
2017,1269,0,3
2017,1270,0,2
2017,1271,0,1
2017,1272,0,4
2017,1273,0,1
2017,1274,2,5
2017,1276,3,4
2017,1277,1,6
2017,1278,1,1
2017,1279,0,3
2017,1280,0,2
2017,1281,0,3
2017,1282,0,2
2017,1283,0,5
2017,1284,1,2
2017,1285,0,1
2017,1287,0,1
2017,1290,0,2
2017,1291,0,1
2017,1292,1,2
2017,1293,1,2
2017,1294,0,1
2017,1297,0,1
2017,1301,1,3
2017,1304,1,3
2017,1305,0,1
2017,1306,0,4
2017,1307,0,4
2017,1310,0,3
2017,1312,0,1
2017,1313,0,1
2017,1314,2,5
2017,1316,0,1
2017,1317,0,1
2017,1318,1,3
2017,1320,0,5
2017,1321,0,2
2017,1323,0,5
2017,1324,0,1
2017,1326,0,2
2017,1328,1,6
2017,1329,2,6
2017,1330,0,3
2017,1332,2,4
2017,1333,0,6
2017,1334,0,7
2017,1335,0,4
2017,1336,0,4
2017,1337,0,4
2017,1338,0,4
2017,1339,0,6
2017,1341,0,1
2017,1343,0,2
2017,1344,2,4
2017,1345,0,1
2017,1346,0,4
2017,1347,0,3
2017,1348,3,4
2017,1349,0,1
2017,1350,1,4
2017,1351,1,2
2017,1353,0,1
2017,1354,0,3
2017,1355,0,1
2017,1356,0,5
2017,1357,0,1
2017,1359,0,1
2017,1360,0,5
2017,1361,1,3
2017,1362,1,5
2017,1363,0,3
2017,1364,0,3
2017,1365,0,6
2017,1366,0,1
2017,1371,0,4
2017,1372,0,1
2017,1373,1,5
2017,1374,2,3
2017,1375,0,1
2017,1376,3,5
2017,1377,0,1
2017,1378,0,3
2017,1379,0,1
2017,1382,0,5
2017,1385,0,4
2017,1386,1,6
2017,1387,0,3
2017,1388,1,4
2017,1389,1,2
2017,1390,0,8
2017,1392,0,2
2017,1393,2,3
2017,1394,0,1
2017,1395,2,7
2017,1396,1,6
2017,1397,1,6
2017,1398,1,2
2017,1400,0,5
2017,1401,0,6
2017,1403,1,4
2017,1404,0,2
2017,1405,0,3
2017,1406,0,3
2017,1408,0,5
2017,1409,1,8
2017,1411,0,2
2017,1412,0,4
2017,1414,0,3
2017,1415,0,1
2017,1416,1,5
2017,1417,3,6
2017,1419,0,1
2017,1420,0,2
2017,1421,0,2
2017,1423,0,1
2017,1424,0,5
2017,1425,2,8
2017,1426,1,1
2017,1427,0,2
2017,1428,0,4
2017,1429,1,4
2017,1430,0,1
2017,1431,1,2
2017,1433,2,4
2017,1434,1,3
2017,1435,3,6
2017,1437,1,1
2017,1438,1,5
2017,1439,1,2
2017,1440,0,1
2017,1441,0,1
2017,1442,0,1
2017,1443,0,3
2017,1444,0,3
2017,1447,0,1
2017,1448,0,4
2017,1449,0,7
2017,1450,0,5
2017,1452,1,2
2017,1455,2,3
2017,1456,1,5
2017,1458,0,2
2017,1459,0,1
2017,1461,0,1
2017,1462,0,3
2017,1463,0,4
2018,1102,0,1
2018,1103,0,2
2018,1104,1,2
2018,1105,0,1
2018,1106,0,2
2018,1107,0,2
2018,1112,0,1
2018,1113,2,4
2018,1115,0,1
2018,1116,1,4
2018,1117,0,1
2018,1120,2,2
2018,1122,0,3
2018,1123,0,1
2018,1124,1,4
2018,1125,1,2
2018,1127,0,2
2018,1129,1,3
2018,1130,1,3
2018,1132,0,2
2018,1133,1,4
2018,1137,1,2
2018,1138,0,3
2018,1139,1,6
2018,1140,1,6
2018,1141,0,3
2018,1143,0,4
2018,1145,0,2
2018,1152,0,4
2018,1153,4,7
2018,1155,1,5
2018,1156,0,2
2018,1157,0,1
2018,1158,0,1
2018,1160,2,5
2018,1161,0,3
2018,1162,0,1
2018,1163,0,8
2018,1164,0,1
2018,1166,1,5
2018,1167,0,3
2018,1168,0,1
2018,1169,0,1
2018,1170,0,3
2018,1171,0,1
2018,1172,2,7
2018,1173,1,2
2018,1174,0,1
2018,1176,0,2
2018,1177,0,5
2018,1178,0,2
2018,1179,0,3
2018,1180,1,1
2018,1181,2,5
2018,1182,0,2
2018,1183,0,2
2018,1184,0,1
2018,1185,0,1
2018,1186,1,2
2018,1187,0,4
2018,1188,0,3
2018,1189,0,1
2018,1190,0,1
2018,1191,0,3
2018,1193,0,2
2018,1195,0,1
2018,1196,2,5
2018,1197,0,1
2018,1199,1,3
2018,1200,0,1
2018,1201,0,2
2018,1202,0,2
2018,1203,0,2
2018,1206,0,1
2018,1207,0,4
2018,1208,2,3
2018,1209,1,1
2018,1210,0,5
2018,1211,1,3
2018,1213,0,3
2018,1214,0,2
2018,1216,1,2
2018,1217,0,2
2018,1218,0,1
2018,1219,0,1
2018,1220,0,1
2018,1222,3,6
2018,1223,0,1
2018,1224,0,1
2018,1225,1,2
2018,1226,0,1
2018,1227,0,1
2018,1228,0,5
2018,1229,0,5
2018,1230,0,2
2018,1231,0,5
2018,1232,1,2
2018,1234,0,6
2018,1235,0,3
2018,1236,0,2
2018,1237,0,2
2018,1238,0,1
2018,1239,0,1
2018,1240,1,4
2018,1242,1,1
2018,1243,0,3
2018,1245,1,5
2018,1246,2,5
2018,1247,0,2
2018,1248,0,1
2018,1250,0,1
2018,1251,0,1
2018,1252,0,2
2018,1253,0,2
2018,1257,0,6
2018,1258,0,5
2018,1261,2,3
2018,1262,0,2
2018,1263,0,3
2018,1265,0,1
2018,1266,1,8
2018,1267,0,1
2018,1268,0,7
2018,1269,0,1
2018,1270,0,1
2018,1271,0,1
2018,1272,1,5
2018,1273,0,1
2018,1274,1,5
2018,1275,1,2
2018,1276,3,6
2018,1277,2,5
2018,1278,0,4
2018,1279,0,3
2018,1280,0,3
2018,1281,1,1
2018,1282,0,5
2018,1283,2,3
2018,1284,0,1
2018,1286,0,2
2018,1287,0,2
2018,1290,0,1
2018,1292,1,1
2018,1294,0,3
2018,1295,0,4
2018,1296,1,2
2018,1297,0,1
2018,1301,3,6
2018,1303,0,3
2018,1304,1,5
2018,1306,0,2
2018,1307,0,4
2018,1308,0,1
2018,1309,0,1
2018,1310,1,2
2018,1311,0,1
2018,1312,0,1
2018,1313,0,1
2018,1314,4,8
2018,1315,0,5
2018,1316,0,2
2018,1318,1,2
2018,1319,0,3
2018,1320,0,6
2018,1321,1,4
2018,1323,1,7
2018,1324,0,2
2018,1325,0,2
2018,1326,3,6
2018,1328,2,3
2018,1329,2,4
2018,1331,0,3
2018,1332,1,2
2018,1333,0,2
2018,1334,0,5
2018,1335,0,1
2018,1336,1,5
2018,1337,0,5
2018,1338,0,5
2018,1339,0,5
2018,1340,0,3
2018,1341,0,2
2018,1342,0,1
2018,1344,3,7
2018,1345,3,6
2018,1346,0,1
2018,1347,0,1
2018,1348,1,4
2018,1350,0,4
2018,1351,0,1
2018,1352,0,1
2018,1353,0,6
2018,1355,1,3
2018,1356,0,4
2018,1359,0,1
2018,1360,1,5
2018,1361,3,4
2018,1362,2,6
2018,1363,0,3
2018,1364,1,1
2018,1365,0,5
2018,1366,0,4
2018,1369,0,2
2018,1370,1,4
2018,1371,0,4
2018,1373,0,2
2018,1374,2,8
2018,1376,0,2
2018,1377,1,4
2018,1378,0,4
