season,team_id,seed_code,division,seed_num,seed_missing
2012,1196,Z07,M,7,0
2012,1272,Z08,M,8,0
2012,1387,Z09,M,9,0
2012,1438,Z10,M,10,0
2012,1161,Z11,M,11,0
2012,1253,Z12,M,12,0
2012,1172,Z13,M,13,0
2012,1140,Z14a,M,14,0
2012,1233,Z14b,M,14,0
2012,1313,Z15,M,15,0
2012,1254,Z16,M,16,0
2013,1231,W01,M,1,0
2013,1274,W02,M,2,0
2013,1266,W03,M,3,0
2013,1393,W04,M,4,0
2013,1424,W05,M,5,0
2013,1139,W06,M,6,0
2013,1228,W07,M,7,0
2013,1301,W08,M,8,0
2013,1396,W09,M,9,0
2013,1160,W10,M,10,0
2013,1137,W11,M,11,0
2013,1143,W12,M,12,0
2013,1285,W13,M,13,0
2013,1172,W14,M,14,0
2013,1334,W15,M,15,0
2013,1241,W16a,M,16,0
2013,1254,W16b,M,16,0
2013,1242,X01,M,1,0
2013,1207,X02,M,2,0
2013,1196,X03,M,3,0
2013,1276,X04,M,4,0
2013,1433,X05,M,5,0
2013,1417,X06,M,6,0
2013,1361,X07,M,7,0
2013,1314,X08,M,8,0
2013,1437,X09,M,9,0
2013,1328,X10,M,10,0
2013,1278,X11,M,11,0
2013,1103,X12,M,12,0
2013,1355,X13,M,13,0
2013,1322,X14,M,14,0
2013,1195,X15,M,15,0
2013,1443,X16,M,16,0
2013,1257,Y01,M,1,0
2013,1181,Y02,M,2,0
2013,1277,Y03,M,3,0
2013,1387,Y04,M,4,0
2013,1329,Y05,M,5,0
2013,1272,Y06,M,6,0
2013,1166,Y07,M,7,0
2013,1161,Y08,M,8,0
2013,1281,Y09,M,9,0
2013,1153,Y10,M,10,0
2013,1292,Y11a,M,11,0
2013,1388,Y11b,M,11,0
2013,1332,Y12,M,12,0
2013,1308,Y13,M,13,0
2013,1434,Y14,M,14,0
2013,1107,Y15,M,15,0
2013,1251,Y16a,M,16,0
2013,1299,Y16b,M,16,0
2013,1211,Z01,M,1,0
2013,1326,Z02,M,2,0
2013,1307,Z03,M,3,0
2013,1243,Z04,M,4,0
2013,1458,Z05,M,5,0
2013,1112,Z06,M,6,0
2013,1323,Z07,M,7,0
2013,1338,Z08,M,8,0
2013,1455,Z09,M,9,0
2013,1235,Z10,M,10,0
2013,1125,Z11,M,11,0
2013,1279,Z12,M,12,0
2013,1129,Z13a,M,13,0
2013,1247,Z13b,M,13,0
2013,1217,Z14,M,14,0
2013,1233,Z15,M,15,0
2013,1380,Z16,M,16,0
2014,1438,W01,M,1,0
2014,1437,W02,M,2,0
2014,1235,W03,M,3,0
2014,1277,W04,M,4,0
2014,1153,W05,M,5,0
2014,1314,W06,M,6,0
2014,1163,W07,M,7,0
2014,1272,W08,M,8,0
2014,1203,W09,M,9,0
2014,1386,W10,M,10,0
2014,1344,W11,M,11,0
2014,1217,W12,M,12,0
2014,1174,W13,M,13,0
2014,1300,W14,M,14,0
2014,1454,W15,M,15,0
2014,1157,W16,M,16,0
2014,1196,X01,M,1,0
2014,1242,X02,M,2,0
2014,1393,X03,M,3,0
2014,1417,X04,M,4,0
2014,1433,X05,M,5,0
2014,1326,X06,M,6,0
2014,1307,X07,M,7,0
2014,1160,X08,M,8,0
2014,1338,X09,M,9,0
2014,1390,X10,M,10,0
2014,1173,X11,M,11,0
2014,1372,X12,M,12,0
2014,1409,X13,M,13,0
2014,1444,X14,M,14,0
2014,1184,X15,M,15,0
2014,1107,X16a,M,16,0
2014,1291,X16b,M,16,0
2014,1455,Y01,M,1,0
2014,1276,Y02,M,2,0
2014,1181,Y03,M,3,0
2014,1257,Y04,M,4,0
2014,1387,Y05,M,5,0
2014,1269,Y06,M,6,0
2014,1400,Y07,M,7,0
2014,1246,Y08,M,8,0
2014,1243,Y09,M,9,0
2014,1113,Y10,M,10,0
2014,1234,Y11a,M,11,0
2014,1397,Y11b,M,11,0
2014,1301,Y12a,M,12,0
2014,1462,Y12b,M,12,0
2014,1264,Y13,M,13,0
2014,1273,Y14,M,14,0
2014,1459,Y15,M,15,0
2014,1142,Y16a,M,16,0
2014,1411,Y16b,M,16,0
2014,1112,Z01,M,1,0
2014,1458,Z02,M,2,0
2014,1166,Z03,M,3,0
2014,1361,Z04,M,4,0
2014,1328,Z05,M,5,0
2014,1124,Z06,M,6,0
2014,1332,Z07,M,7,0
2014,1211,Z08,M,8,0
2014,1329,Z09,M,9,0
2014,1140,Z10,M,10,0
2014,1304,Z11,M,11,0
2014,1295,Z12,M,12,0
2014,1308,Z13,M,13,0
2014,1418,Z14,M,14,0
2014,1110,Z15,M,15,0
2014,1451,Z16,M,16,0
2015,1437,W01,M,1,0
2015,1438,W02,M,2,0
2015,1328,W03,M,3,0
2015,1257,W04,M,4,0
2015,1320,W05,M,5,0
2015,1344,W06,M,6,0
2015,1277,W07,M,7,0
2015,1301,W08,M,8,0
2015,1261,W09,M,9,0
2015,1208,W10,M,10,0
2015,1129,W11a,M,11,0
2015,1173,W11b,M,11,0
2015,1461,W12,M,12,0
2015,1414,W13,M,13,0
2015,1107,W14,M,14,0
2015,1125,W15,M,15,0
2015,1248,W16,M,16,0
2015,1181,X01,M,1,0
2015,1211,X02,M,2,0
2015,1235,X03,M,3,0
2015,1207,X04,M,4,0
2015,1428,X05,M,5,0
2015,1374,X06,M,6,0
2015,1234,X07,M,7,0
2015,1361,X08,M,8,0
2015,1385,X09,M,9,0
2015,1172,X10,M,10,0
2015,1417,X11,M,11,0
2015,1372,X12,M,12,0
2015,1186,X13,M,13,0
2015,1412,X14,M,14,0
2015,1295,X15,M,15,0
2015,1316,X16a,M,16,0
2015,1352,X16b,M,16,0
2015,1246,Y01,M,1,0
2015,1242,Y02,M,2,0
2015,1323,Y03,M,3,0
2015,1268,Y04,M,4,0
2015,1452,Y05,M,5,0
2015,1139,Y06,M,6,0
2015,1455,Y07,M,7,0
2015,1153,Y08,M,8,0
2015,1345,Y09,M,9,0
2015,1231,Y10,M,10,0
2015,1400,Y11,M,11,0
2015,1138,Y12,M,12,0
2015,1434,Y13,M,13,0
2015,1318,Y14,M,14,0
2015,1308,Y15,M,15,0
2015,1214,Y16a,M,16,0
2015,1264,Y16b,M,16,0
2015,1458,Z01,M,1,0
2015,1112,Z02,M,2,0
2015,1124,Z03,M,3,0
2015,1314,Z04,M,4,0
2015,1116,Z05,M,5,0
2015,1462,Z06,M,6,0
2015,1433,Z07,M,7,0
2015,1332,Z08,M,8,0
2015,1329,Z09,M,9,0
2015,1326,Z10,M,10,0
2015,1140,Z11a,M,11,0
2015,1279,Z11b,M,11,0
2015,1459,Z12,M,12,0
2015,1217,Z13,M,13,0
2015,1209,Z14,M,14,0
2015,1411,Z15,M,15,0
2015,1157,Z16,M,16,0
2016,1314,W01,M,1,0
2016,1462,W02,M,2,0
2016,1452,W03,M,3,0
2016,1246,W04,M,4,0
2016,1231,W05,M,5,0
2016,1323,W06,M,6,0
2016,1458,W07,M,7,0
2016,1425,W08,M,8,0
2016,1344,W09,M,9,0
2016,1338,W10,M,10,0
2016,1276,W11a,M,11,0
2016,1409,W11b,M,11,0
2016,1151,W12,M,12,0
2016,1392,W13,M,13,0
2016,1372,W14,M,14,0
2016,1451,W15,M,15,0
2016,1192,W16a,M,16,0
2016,1195,W16b,M,16,0
2016,1438,X01,M,1,0
2016,1277,X02,M,2,0
2016,1428,X03,M,3,0
2016,1235,X04,M,4,0
2016,1345,X05,M,5,0
2016,1371,X06,M,6,0
2016,1173,X07,M,7,0
2016,1403,X08,M,8,0
2016,1139,X09,M,9,0
2016,1393,X10,M,10,0
2016,1211,X11,M,11,0
2016,1114,X12,M,12,0
2016,1233,X13,M,13,0
2016,1201,X14,M,14,0
2016,1292,X15,M,15,0
2016,1214,X16,M,16,0
2016,1242,Y01,M,1,0
2016,1437,Y02,M,2,0
2016,1274,Y03,M,3,0
2016,1143,Y04,M,4,0
2016,1268,Y05,M,5,0
2016,1112,Y06,M,6,0
2016,1234,Y07,M,7,0
2016,1160,Y08,M,8,0
2016,1163,Y09,M,9,0
2016,1396,Y10,M,10,0
2016,1435,Y11a,M,11,0
2016,1455,Y11b,M,11,0
2016,1355,Y12,M,12,0
2016,1218,Y13,M,13,0
2016,1138,Y14,M,14,0
2016,1421,Y15,M,15,0
2016,1122,Y16,M,16,0
2016,1332,Z01,M,1,0
2016,1328,Z02,M,2,0
2016,1401,Z03,M,3,0
2016,1181,Z04,M,4,0
2016,1124,Z05,M,5,0
2016,1400,Z06,M,6,0
2016,1333,Z07,M,7,0
2016,1386,Z08,M,8,0
2016,1153,Z09,M,9,0
2016,1433,Z10,M,10,0
2016,1320,Z11,M,11,0
2016,1463,Z12,M,12,0
2016,1423,Z13,M,13,0
2016,1453,Z14,M,14,0
2016,1167,Z15,M,15,0
2016,1221,Z16a,M,16,0
2016,1380,Z16b,M,16,0
2017,1437,W01,M,1,0
2017,1181,W02,M,2,0
2017,1124,W03,M,3,0
2017,1196,W04,M,4,0
2017,1438,W05,M,5,0
2017,1374,W06,M,6,0
2017,1376,W07,M,7,0
2017,1458,W08,M,8,0
2017,1439,W09,M,9,0
2017,1266,W10,M,10,0
2017,1344,W11a,M,11,0
2017,1425,W11b,M,11,0
2017,1423,W12,M,12,0
2017,1190,W13,M,13,0
2017,1308,W14,M,14,0
2017,1407,W15,M,15,0
2017,1291,W16a,M,16,0
2017,1309,W16b,M,16,0
2017,1211,X01,M,1,0
2017,1112,X02,M,2,0
2017,1199,X03,M,3,0
2017,1452,X04,M,4,0
2017,1323,X05,M,5,0
2017,1268,X06,M,6,0
2017,1388,X07,M,7,0
2017,1321,X08,M,8,0
2017,1435,X09,M,9,0
2017,1433,X10,M,10,0
2017,1462,X11,M,11,0
2017,1343,X12,M,12,0
2017,1137,X13,M,13,0
2017,1195,X14,M,14,0
2017,1315,X15,M,15,0
2017,1355,X16,M,16,0
2017,1242,Y01,M,1,0
2017,1257,Y02,M,2,0
2017,1332,Y03,M,3,0
2017,1345,Y04,M,4,0
2017,1235,Y05,M,5,0
2017,1166,Y06,M,6,0
2017,1276,Y07,M,7,0
2017,1274,Y08,M,8,0
2017,1277,Y09,M,9,0
2017,1329,Y10,M,10,0
2017,1348,Y11,M,11,0
2017,1305,Y12,M,12,0
2017,1436,Y13,M,13,0
2017,1233,Y14,M,14,0
2017,1240,Y15,M,15,0
2017,1300,Y16a,M,16,0
2017,1413,Y16b,M,16,0
2017,1314,Z01,M,1,0
2017,1246,Z02,M,2,0
2017,1417,Z03,M,3,0
2017,1139,Z04,M,4,0
2017,1278,Z05,M,5,0
2017,1153,Z06,M,6,0
2017,1173,Z07,M,7,0
2017,1116,Z08,M,8,0
2017,1371,Z09,M,9,0
2017,1455,Z10,M,10,0
2017,1243,Z11a,M,11,0
2017,1448,Z11b,M,11,0
2017,1292,Z12,M,12,0
2017,1457,Z13,M,13,0
2017,1245,Z14,M,14,0
2017,1297,Z15,M,15,0
2017,1411,Z16,M,16,0
2018,1437,W01,M,1,0
2018,1345,W02,M,2,0
2018,1403,W03,M,3,0
2018,1455,W04,M,4,0
2018,1452,W05,M,5,0
2018,1196,W06,M,6,0
2018,1116,W07,M,7,0
2018,1439,W08,M,8,0
2018,1104,W09,M,9,0
2018,1139,W10,M,10,0
2018,1382,W11a,M,11,0
2018,1417,W11b,M,11,0
2018,1293,W12,M,12,0
2018,1267,W13,M,13,0
2018,1372,W14,M,14,0
2018,1168,W15,M,15,0
2018,1254,W16a,M,16,0
2018,1347,W16b,M,16,0
2018,1242,X01,M,1,0
2018,1181,X02,M,2,0
2018,1277,X03,M,3,0
2018,1120,X04,M,4,0
2018,1155,X05,M,5,0
2018,1395,X06,M,6,0
2018,1348,X07,M,7,0
2018,1371,X08,M,8,0
2018,1301,X09,M,9,0
2018,1328,X10,M,10,0
2018,1113,X11a,M,11,0
2018,1393,X11b,M,11,0
2018,1308,X12,M,12,0
2018,1158,X13,M,13,0
2018,1137,X14,M,14,0
2018,1233,X15,M,15,0
2018,1335,X16,M,16,0
2018,1438,Y01,M,1,0
2018,1153,Y02,M,2,0
2018,1397,Y03,M,3,0
2018,1112,Y04,M,4,0
2018,1246,Y05,M,5,0
2018,1274,Y06,M,6,0
2018,1305,Y07,M,7,0
2018,1166,Y08,M,8,0
2018,1243,Y09,M,9,0
2018,1400,Y10,M,10,0
2018,1260,Y11,M,11,0
2018,1172,Y12,M,12,0
2018,1138,Y13,M,13,0
2018,1460,Y14,M,14,0
2018,1209,Y15,M,15,0
2018,1420,Y16,M,16,0
2018,1462,Z01,M,1,0
2018,1314,Z02,M,2,0
2018,1276,Z03,M,3,0
2018,1211,Z04,M,4,0
2018,1326,Z05,M,5,0
2018,1222,Z06,M,6,0
2018,1401,Z07,M,7,0
2018,1281,Z08,M,8,0
2018,1199,Z09,M,9,0
2018,1344,Z10,M,10,0
2018,1361,Z11,M,11,0
2018,1355,Z12,M,12,0
2018,1422,Z13,M,13,0
2018,1285,Z14,M,14,0
2018,1252,Z15,M,15,0
2018,1300,Z16a,M,16,0
2018,1411,Z16b,M,16,0
2019,1181,W01,M,1,0
2019,1277,W02,M,2,0
2019,1261,W03,M,3,0
2019,1439,W04,M,4,0
2019,1280,W05,M,5,0
2019,1268,W06,M,6,0
2019,1257,W07,M,7,0
2019,1433,W08,M,8,0
2019,1416,W09,M,9,0
2019,1278,W10,M,10,0
2019,1125,W11a,M,11,0
2019,1396,W11b,M,11,0
2019,1251,W12,M,12,0
2019,1387,W13,M,13,0
2019,1463,W14,M,14,0
2019,1133,W15,M,15,0
2019,1295,W16a,M,16,0
2019,1300,W16b,M,16,0
2019,1211,X01,M,1,0
2019,1276,X02,M,2,0
2019,1403,X03,M,3,0
2019,1199,X04,M,4,0
2019,1266,X05,M,5,0
2019,1138,X06,M,6,0
2019,1305,X07,M,7,0
2019,1393,X08,M,8,0
2019,1124,X09,M,9,0
2019,1196,X10,M,10,0
2019,1113,X11a,M,11,0
2019,1385,X11b,M,11,0
2019,1293,X12,M,12,0
2019,1436,X13,M,13,0
2019,1297,X14,M,14,0
2019,1285,X15,M,15,0
2019,1192,X16a,M,16,0
2019,1341,X16b,M,16,0
2019,1314,Y01,M,1,0
2019,1246,Y02,M,2,0
2019,1222,Y03,M,3,0
2019,1242,Y04,M,4,0
2019,1120,Y05,M,5,0
2019,1235,Y06,M,6,0
2019,1459,Y07,M,7,0
2019,1429,Y08,M,8,0
2019,1449,Y09,M,9,0
2019,1371,Y10,M,10,0
2019,1326,Y11,M,11,0
2019,1308,Y12,M,12,0
2019,1318,Y13,M,13,0
2019,1209,Y14,M,14,0
2019,1101,Y15,M,15,0
2019,1233,Y16,M,16,0
2019,1438,Z01,M,1,0
2019,1397,Z02,M,2,0
2019,1345,Z03,M,3,0
2019,1243,Z04,M,4,0
2019,1458,Z05,M,5,0
2019,1437,Z06,M,6,0
2019,1153,Z07,M,7,0
2019,1279,Z08,M,8,0
2019,1328,Z09,M,9,0
2019,1234,Z10,M,10,0
2019,1388,Z11,M,11,0
2019,1332,Z12,M,12,0
2019,1414,Z13,M,13,0
2019,1330,Z14,M,14,0
2019,1159,Z15,M,15,0
2019,1205,Z16,M,16,0
2021,1276,W01,M,1,0
2021,1104,W02,M,2,0
2021,1400,W03,M,3,0
2021,1199,W04,M,4,0
2021,1160,W05,M,5,0
2021,1140,W06,M,6,0
2021,1163,W07,M,7,0
2021,1261,W08,M,8,0
2021,1382,W09,M,9,0
2021,1268,W10,M,10,0
2021,1277,W11a,M,11,0
2021,1417,W11b,M,11,0
2021,1207,W12,M,12,0
2021,1422,W13,M,13,0
2021,1101,W14,M,14,0
2021,1233,W15,M,15,0
2021,1291,W16a,M,16,0
2021,1411,W16b,M,16,0
2021,1211,X01,M,1,0
2021,1234,X02,M,2,0
2021,1242,X03,M,3,0
2021,1438,X04,M,4,0
2021,1166,X05,M,5,0
2021,1425,X06,M,6,0
2021,1332,X07,M,7,0
2021,1328,X08,M,8,0
2021,1281,X09,M,9,0
2021,1433,X10,M,10,0
2021,1179,X11a,M,11,0
2021,1455,X11b,M,11,0
2021,1364,X12,M,12,0
2021,1325,X13,M,13,0
2021,1186,X14,M,14,0
2021,1213,X15,M,15,0
2021,1111,X16a,M,16,0
2021,1313,X16b,M,16,0
2021,1228,Y01,M,1,0
2021,1222,Y02,M,2,0
2021,1452,Y03,M,3,0
2021,1329,Y04,M,4,0
2021,1397,Y05,M,5,0
2021,1361,Y06,M,6,0
2021,1155,Y07,M,7,0
2021,1260,Y08,M,8,0
2021,1210,Y09,M,9,0
2021,1353,Y10,M,10,0
2021,1393,Y11,M,11,0
2021,1333,Y12,M,12,0
2021,1251,Y13,M,13,0
2021,1287,Y14,M,14,0
2021,1156,Y15,M,15,0
2021,1180,Y16,M,16,0
2021,1124,Z01,M,1,0
2021,1326,Z02,M,2,0
2021,1116,Z03,M,3,0
2021,1345,Z04,M,4,0
2021,1437,Z05,M,5,0
2021,1403,Z06,M,6,0
2021,1196,Z07,M,7,0
2021,1314,Z08,M,8,0
2021,1458,Z09,M,9,0
2021,1439,Z10,M,10,0
2021,1429,Z11,M,11,0
2021,1457,Z12,M,12,0
2021,1317,Z13,M,13,0
2021,1159,Z14,M,14,0
2021,1331,Z15,M,15,0
2021,1216,Z16,M,16,0
2022,1124,W01,M,1,0
2022,1246,W02,M,2,0
2022,1345,W03,M,3,0
2022,1417,W04,M,4,0
2022,1388,W05,M,5,0
2022,1400,W06,M,6,0
2022,1293,W07,M,7,0
2022,1314,W08,M,8,0
2022,1266,W09,M,9,0
2022,1362,W10,M,10,0
2022,1439,W11,M,11,0
2022,1231,W12a,M,12,0
2022,1461,W12b,M,12,0
2022,1103,W13,M,13,0
2022,1463,W14,M,14,0
2022,1389,W15,M,15,0
2022,1313,W16,M,16,0
2022,1211,X01,M,1,0
2022,1181,X02,M,2,0
2022,1403,X03,M,3,0
2022,1116,X04,M,4,0
2022,1163,X05,M,5,0
2022,1104,X06,M,6,0
2022,1277,X07,M,7,0
2022,1129,X08,M,8,0
2022,1272,X09,M,9,0
2022,1172,X10,M,10,0
2022,1323,X11a,M,11,0
2022,1353,X11b,M,11,0
2022,1308,X12,M,12,0
2022,1436,X13,M,13,0
2022,1286,X14,M,14,0
2022,1168,X15,M,15,0
2022,1209,X16,M,16,0
2022,1242,Y01,M,1,0
2022,1120,Y02,M,2,0
2022,1458,Y03,M,3,0
2022,1344,Y04,M,4,0
2022,1234,Y05,M,5,0
2022,1261,Y06,M,6,0
2022,1425,Y07,M,7,0
2022,1361,Y08,M,8,0
2022,1166,Y09,M,9,0
2022,1274,Y10,M,10,0
2022,1235,Y11,M,11,0
2022,1350,Y12,M,12,0
2022,1355,Y13,M,13,0
2022,1159,Y14,M,14,0
2022,1240,Y15,M,15,0
2022,1394,Y16a,M,16,0
2022,1411,Y16b,M,16,0
2022,1112,Z01,M,1,0
2022,1437,Z02,M,2,0
2022,1397,Z03,M,3,0
2022,1228,Z04,M,4,0
2022,1222,Z05,M,5,0
2022,1161,Z06,M,6,0
2022,1326,Z07,M,7,0
2022,1371,Z08,M,8,0
2022,1395,Z09,M,9,0
2022,1260,Z10,M,10,0
2022,1276,Z11,M,11,0
2022,1412,Z12,M,12,0
2022,1151,Z13,M,13,0
2022,1255,Z14,M,14,0
2022,1174,Z15,M,15,0
2022,1136,Z16a,M,16,0
2022,1460,Z16b,M,16,0
2023,1345,W01,M,1,0
2023,1266,W02,M,2,0
2023,1243,W03,M,3,0
2023,1397,W04,M,4,0
2023,1181,W05,M,5,0
2023,1246,W06,M,6,0
2023,1277,W07,M,7,0
2023,1272,W08,M,8,0
2023,1194,W09,M,9,0
2023,1425,W10,M,10,0
2023,1344,W11,M,11,0
2023,1331,W12,M,12,0
2023,1418,W13,M,13,0
2023,1286,W14,M,14,0
2023,1436,W15,M,15,0
2023,1192,W16a,M,16,0
2023,1411,W16b,M,16,0
2023,1104,X01,M,1,0
2023,1112,X02,M,2,0
2023,1124,X03,M,3,0
2023,1438,X04,M,4,0
2023,1361,X05,M,5,0
2023,1166,X06,M,6,0
2023,1281,X07,M,7,0
2023,1268,X08,M,8,0
2023,1452,X09,M,9,0
2023,1429,X10,M,10,0
2023,1301,X11,M,11,0
2023,1158,X12,M,12,0
2023,1202,X13,M,13,0
2023,1364,X14,M,14,0
2023,1343,X15,M,15,0
2023,1369,X16a,M,16,0
2023,1394,X16b,M,16,0
2023,1222,Y01,M,1,0
2023,1400,Y02,M,2,0
2023,1462,Y03,M,3,0
2023,1231,Y04,M,4,0
2023,1274,Y05,M,5,0
2023,1235,Y06,M,6,0
2023,1401,Y07,M,7,0
2023,1234,Y08,M,8,0
2023,1120,Y09,M,9,0
2023,1336,Y10,M,10,0
2023,1280,Y11a,M,11,0
2023,1338,Y11b,M,11,0
2023,1179,Y12,M,12,0
2023,1245,Y13,M,13,0
2023,1244,Y14,M,14,0
2023,1159,Y15,M,15,0
2023,1297,Y16,M,16,0
2023,1242,Z01,M,1,0
2023,1417,Z02,M,2,0
2023,1211,Z03,M,3,0
2023,1163,Z04,M,4,0
2023,1388,Z05,M,5,0
2023,1395,Z06,M,6,0
2023,1321,Z07,M,7,0
2023,1116,Z08,M,8,0
2023,1228,Z09,M,9,0
2023,1129,Z10,M,10,0
2023,1113,Z11a,M,11,0
2023,1305,Z11b,M,11,0
2023,1433,Z12,M,12,0
2023,1233,Z13,M,13,0
2023,1213,Z14,M,14,0
2023,1421,Z15,M,15,0
2023,1224,Z16,M,16,0
2024,1163,W01,M,1,0
2024,1235,W02,M,2,0
2024,1228,W03,M,3,0
2024,1120,W04,M,4,0
2024,1361,W05,M,5,0
2024,1140,W06,M,6,0
2024,1450,W07,M,7,0
2024,1194,W08,M,8,0
2024,1321,W09,M,9,0
2024,1179,W10,M,10,0
2024,1182,W11,M,11,0
2024,1412,W12,M,12,0
2024,1463,W13,M,13,0
2024,1287,W14,M,14,0
2024,1355,W15,M,15,0
2024,1391,W16,M,16,0
2024,1314,X01,M,1,0
2024,1112,X02,M,2,0
2024,1124,X03,M,3,0
2024,1104,X04,M,4,0
2024,1388,X05,M,5,0
2024,1155,X06,M,6,0
2024,1173,X07,M,7,0
2024,1280,X08,M,8,0
2024,1277,X09,M,9,0
2024,1305,X10,M,10,0
2024,1307,X11,M,11,0
2024,1213,X12,M,12,0
2024,1158,X13,M,13,0
2024,1159,X14,M,14,0
2024,1253,X15,M,15,0
2024,1224,X16a,M,16,0
2024,1447,X16b,M,16,0
2024,1345,Y01,M,1,0
2024,1397,Y02,M,2,0
2024,1166,Y03,M,3,0
2024,1242,Y04,M,4,0
2024,1211,Y05,M,5,0
2024,1376,Y06,M,6,0
2024,1400,Y07,M,7,0
2024,1429,Y08,M,8,0
2024,1395,Y09,M,9,0
2024,1161,Y10a,M,10,0
2024,1438,Y10b,M,10,0
2024,1332,Y11,M,11,0
2024,1270,Y12,M,12,0
2024,1359,Y13,M,13,0
2024,1103,Y14,M,14,0
2024,1389,Y15,M,15,0
2024,1212,Y16a,M,16,0
2024,1286,Y16b,M,16,0
2024,1222,Z01,M,1,0
2024,1266,Z02,M,2,0
2024,1246,Z03,M,3,0
2024,1181,Z04,M,4,0
2024,1458,Z05,M,5,0
2024,1403,Z06,M,6,0
2024,1196,Z07,M,7,0
2024,1304,Z08,M,8,0
2024,1401,Z09,M,9,0
2024,1129,Z10a,M,10,0
2024,1160,Z10b,M,10,0
2024,1301,Z11,M,11,0
2024,1241,Z12,M,12,0
2024,1436,Z13,M,13,0
2024,1324,Z14,M,14,0
2024,1443,Z15,M,15,0
2024,1255,Z16,M,16,0
2025,1181,W01,M,1,0
2025,1104,W02,M,2,0
2025,1458,W03,M,3,0
2025,1112,W04,M,4,0
2025,1332,W05,M,5,0
2025,1140,W06,M,6,0
2025,1388,W07,M,7,0
2025,1280,W08,M,8,0
2025,1124,W09,M,9,0
2025,1435,W10,M,10,0
2025,1433,W11,M,11,0
2025,1251,W12,M,12,0
2025,1103,W13,M,13,0
2025,1285,W14,M,14,0
2025,1352,W15,M,15,0
2025,1110,W16a,M,16,0
2025,1291,W16b,M,16,0
2025,1222,X01,M,1,0
2025,1397,X02,M,2,0
2025,1246,X03,M,3,0
2025,1345,X04,M,4,0
2025,1155,X05,M,5,0
2025,1228,X06,M,6,0
2025,1417,X07,M,7,0
2025,1211,X08,M,8,0
2025,1208,X09,M,9,0
2025,1429,X10,M,10,0
2025,1400,X11a,M,11,0
2025,1462,X11b,M,11,0
2025,1270,X12,M,12,0
2025,1219,X13,M,13,0
2025,1407,X14,M,14,0
2025,1459,X15,M,15,0
2025,1188,X16,M,16,0
2025,1120,Y01,M,1,0
2025,1277,Y02,M,2,0
2025,1235,Y03,M,3,0
2025,1401,Y04,M,4,0
2025,1276,Y05,M,5,0
2025,1279,Y06,M,6,0
2025,1266,Y07,M,7,0
2025,1257,Y08,M,8,0
2025,1166,Y09,M,9,0
2025,1307,Y10,M,10,0
2025,1314,Y11a,M,11,0
2025,1361,Y11b,M,11,0
2025,1471,Y12,M,12,0
2025,1463,Y13,M,13,0
2025,1252,Y14,M,14,0
2025,1136,Y15,M,15,0
2025,1106,Y16a,M,16,0
2025,1384,Y16b,M,16,0
2025,1196,Z01,M,1,0
2025,1385,Z02,M,2,0
2025,1403,Z03,M,3,0
2025,1268,Z04,M,4,0
2025,1272,Z05,M,5,0
2025,1281,Z06,M,6,0
2025,1242,Z07,M,7,0
2025,1163,Z08,M,8,0
2025,1328,Z09,M,9,0
2025,1116,Z10,M,10,0
2025,1179,Z11,M,11,0
2025,1161,Z12,M,12,0
2025,1213,Z13,M,13,0
2025,1423,Z14,M,14,0
2025,1303,Z15,M,15,0
2025,1313,Z16,M,16,0
2026,1301,X11,M,11,0
2026,1400,X11,M,11,0
2026,1374,Z11,M,11,0
2026,1275,Z11,M,11,0
2026,1224,Z16,M,16,0
2026,1420,Z16,M,16,0
2026,1250,Y16,M,16,0
2026,1341,Y16,M,16,0
2026,1181,W01,M,1,0
2026,1373,W16,M,16,0
2026,1326,W08,M,8,0
2026,1395,W09,M,9,0
2026,1385,W05,M,5,0
2026,1320,W12,M,12,0
2026,1242,W04,M,4,0
2026,1465,W13,M,13,0
2026,1257,W06,M,6,0
2026,1378,W11,M,11,0
2026,1277,W03,M,3,0
2026,1295,W14,M,14,0
2026,1417,W07,M,7,0
2026,1416,W10,M,10,0
2026,1163,W02,M,2,0
2026,1202,W15,M,15,0
2026,1196,Y01,M,1,0
2026,1155,Y08,M,8,0
2026,1234,Y09,M,9,0
2026,1435,Y05,M,5,0
2026,1270,Y12,M,12,0
2026,1304,Y04,M,4,0
2026,1407,Y13,M,13,0
2026,1314,Y06,M,6,0
2026,1433,Y11,M,11,0
2026,1228,Y03,M,3,0
2026,1335,Y14,M,14,0
2026,1388,Y07,M,7,0
2026,1401,Y10,M,10,0
2026,1222,Y02,M,2,0
2026,1225,Y15,M,15,0
2026,1112,X01,M,1,0
2026,1254,X16,M,16,0
2026,1437,X08,M,8,0
2026,1429,X09,M,9,0
2026,1458,X05,M,5,0
2026,1219,X12,M,12,0
2026,1116,X04,M,4,0
2026,1218,X13,M,13,0
2026,1140,X06,M,6,0
2026,1211,X03,M,3,0
2026,1244,X14,M,14,0
2026,1274,X07,M,7,0
2026,1281,X10,M,10,0
2026,1345,X02,M,2,0
2026,1474,X15,M,15,0
2026,1276,Z01,M,1,0
2026,1208,Z08,M,8,0
2026,1387,Z09,M,9,0
2026,1403,Z05,M,5,0
2026,1103,Z12,M,12,0
2026,1104,Z04,M,4,0
2026,1220,Z13,M,13,0
2026,1397,Z06,M,6,0
2026,1438,Z03,M,3,0
2026,1460,Z14,M,14,0
2026,1246,Z07,M,7,0
2026,1365,Z10,M,10,0
2026,1235,Z02,M,2,0
2026,1398,Z15,M,15,0
